timestamp,BTC,ETH,SOL,DOGE,ADA
2020-01-01 00:00:00+00:00,7217.0,130.37,,,
2020-01-01 03:00:00+00:00,7197.31,129.83,,,
2020-01-01 06:00:00+00:00,7181.99,130.01,,,
2020-01-01 09:00:00+00:00,7174.26,130.36,,,
2020-01-01 12:00:00+00:00,7199.03,131.66,,,
2020-01-01 15:00:00+00:00,7218.01,131.97,,,
2020-01-01 18:00:00+00:00,7215.85,131.73,,,
2020-01-01 21:00:00+00:00,7174.33,130.19,,,
2020-01-02 00:00:00+00:00,7141.11,129.21,,,
2020-01-02 03:00:00+00:00,7108.03,129.08,,,
2020-01-02 06:00:00+00:00,7122.05,129.68,,,
2020-01-02 09:00:00+00:00,7120.0,129.16,,,
2020-01-02 12:00:00+00:00,7114.12,129.03,,,
2020-01-02 15:00:00+00:00,6942.4,126.91,,,
2020-01-02 18:00:00+00:00,6927.24,126.82,,,
2020-01-02 21:00:00+00:00,6945.02,126.81,,,
2020-01-03 00:00:00+00:00,6938.93,126.61,,,
2020-01-03 03:00:00+00:00,7203.04,128.96,,,
2020-01-03 06:00:00+00:00,7255.9,131.95,,,
2020-01-03 09:00:00+00:00,7327.64,132.27,,,
2020-01-03 12:00:00+00:00,7245.0,131.62,,,
2020-01-03 15:00:00+00:00,7353.04,134.05,,,
2020-01-03 18:00:00+00:00,7308.25,133.3,,,
2020-01-03 21:00:00+00:00,7334.45,134.17,,,
2020-01-04 00:00:00+00:00,7320.68,133.22,,,
2020-01-04 03:00:00+00:00,7333.94,133.55,,,
2020-01-04 06:00:00+00:00,7339.13,133.45,,,
2020-01-04 09:00:00+00:00,7326.61,133.6,,,
2020-01-04 12:00:00+00:00,7304.85,132.82,,,
2020-01-04 15:00:00+00:00,7339.3,134.55,,,
2020-01-04 18:00:00+00:00,7333.01,133.93,,,
2020-01-04 21:00:00+00:00,7348.63,134.14,,,
2020-01-05 00:00:00+00:00,7438.05,135.35,,,
2020-01-05 03:00:00+00:00,7454.73,136.1,,,
2020-01-05 06:00:00+00:00,7426.38,135.29,,,
2020-01-05 09:00:00+00:00,7423.92,135.11,,,
2020-01-05 12:00:00+00:00,7431.21,135.68,,,
2020-01-05 15:00:00+00:00,7461.16,137.96,,,
2020-01-05 18:00:00+00:00,7428.7,137.95,,,
2020-01-05 21:00:00+00:00,7355.4,135.31,,,
2020-01-06 00:00:00+00:00,7547.86,139.03,,,
2020-01-06 03:00:00+00:00,7528.7,139.1,,,
2020-01-06 06:00:00+00:00,7542.19,140.39,,,
2020-01-06 09:00:00+00:00,7536.29,141.25,,,
2020-01-06 12:00:00+00:00,7541.83,140.99,,,
2020-01-06 15:00:00+00:00,7552.76,141.66,,,
2020-01-06 18:00:00+00:00,7544.98,142.06,,,
2020-01-06 21:00:00+00:00,7764.63,144.19,,,
2020-01-07 00:00:00+00:00,7899.74,144.01,,,
2020-01-07 03:00:00+00:00,7877.17,143.07,,,
2020-01-07 06:00:00+00:00,7880.52,143.14,,,
2020-01-07 09:00:00+00:00,7893.61,142.66,,,
2020-01-07 12:00:00+00:00,7850.0,140.9,,,
2020-01-07 15:00:00+00:00,7942.58,142.72,,,
2020-01-07 18:00:00+00:00,8168.53,144.87,,,
2020-01-07 21:00:00+00:00,8158.52,143.08,,,
2020-01-08 00:00:00+00:00,8282.26,144.76,,,
2020-01-08 03:00:00+00:00,8335.09,144.83,,,
2020-01-08 06:00:00+00:00,8312.54,143.88,,,
2020-01-08 09:00:00+00:00,8334.8,143.49,,,
2020-01-08 12:00:00+00:00,8307.33,141.75,,,
2020-01-08 15:00:00+00:00,8080.18,138.96,,,
2020-01-08 18:00:00+00:00,8043.55,139.16,,,
2020-01-08 21:00:00+00:00,8045.51,140.6,,,
2020-01-09 00:00:00+00:00,7975.0,140.26,,,
2020-01-09 03:00:00+00:00,7939.85,139.15,,,
2020-01-09 06:00:00+00:00,7934.15,139.28,,,
2020-01-09 09:00:00+00:00,7873.05,138.12,,,
2020-01-09 12:00:00+00:00,7879.15,137.68,,,
2020-01-09 15:00:00+00:00,7790.97,135.82,,,
2020-01-09 18:00:00+00:00,7815.09,137.78,,,
2020-01-09 21:00:00+00:00,7813.78,137.71,,,
2020-01-10 00:00:00+00:00,7791.74,136.38,,,
2020-01-10 03:00:00+00:00,7737.42,135.63,,,
2020-01-10 06:00:00+00:00,7698.01,135.93,,,
2020-01-10 09:00:00+00:00,7831.0,138.17,,,
2020-01-10 12:00:00+00:00,7973.24,140.03,,,
2020-01-10 15:00:00+00:00,7964.24,142.04,,,
2020-01-10 18:00:00+00:00,8074.88,143.2,,,
2020-01-10 21:00:00+00:00,8198.09,144.72,,,
2020-01-11 00:00:00+00:00,8206.44,143.85,,,
2020-01-11 03:00:00+00:00,8086.54,142.88,,,
2020-01-11 06:00:00+00:00,8054.66,142.78,,,
2020-01-11 09:00:00+00:00,8037.0,142.66,,,
2020-01-11 12:00:00+00:00,8050.0,142.39,,,
2020-01-11 15:00:00+00:00,8155.75,146.61,,,
2020-01-11 18:00:00+00:00,8163.15,145.91,,,
2020-01-11 21:00:00+00:00,8020.0,142.63,,,
2020-01-12 00:00:00+00:00,8091.52,144.04,,,
2020-01-12 03:00:00+00:00,8101.53,144.0,,,
2020-01-12 06:00:00+00:00,8134.03,144.82,,,
2020-01-12 09:00:00+00:00,8103.9,143.23,,,
2020-01-12 12:00:00+00:00,8132.4,144.19,,,
2020-01-12 15:00:00+00:00,8092.81,144.06,,,
2020-01-12 18:00:00+00:00,8139.79,144.7,,,
2020-01-12 21:00:00+00:00,8180.81,146.6,,,
2020-01-13 00:00:00+00:00,8109.42,142.87,,,
2020-01-13 03:00:00+00:00,8082.69,143.26,,,
2020-01-13 06:00:00+00:00,8113.19,143.2,,,
2020-01-13 09:00:00+00:00,8070.0,142.71,,,
2020-01-13 12:00:00+00:00,8082.2,142.75,,,
2020-01-13 15:00:00+00:00,8088.96,142.92,,,
2020-01-13 18:00:00+00:00,8153.94,144.34,,,
2020-01-13 21:00:00+00:00,8104.5,143.51,,,
2020-01-14 00:00:00+00:00,8432.57,147.1,,,
2020-01-14 03:00:00+00:00,8483.18,148.54,,,
2020-01-14 06:00:00+00:00,8505.0,149.23,,,
2020-01-14 09:00:00+00:00,8524.12,151.42,,,
2020-01-14 12:00:00+00:00,8691.73,155.93,,,
2020-01-14 15:00:00+00:00,8784.03,164.03,,,
2020-01-14 18:00:00+00:00,8691.71,163.52,,,
2020-01-14 21:00:00+00:00,8815.69,165.76,,,
2020-01-15 00:00:00+00:00,8805.17,166.85,,,
2020-01-15 03:00:00+00:00,8604.36,160.68,,,
2020-01-15 06:00:00+00:00,8621.61,161.6,,,
2020-01-15 09:00:00+00:00,8714.07,164.13,,,
2020-01-15 12:00:00+00:00,8844.12,165.58,,,
2020-01-15 15:00:00+00:00,8783.08,164.71,,,
2020-01-15 18:00:00+00:00,8808.89,166.13,,,
2020-01-15 21:00:00+00:00,8808.81,166.29,,,
2020-01-16 00:00:00+00:00,8645.01,160.37,,,
2020-01-16 03:00:00+00:00,8685.35,161.64,,,
2020-01-16 06:00:00+00:00,8656.05,160.85,,,
2020-01-16 09:00:00+00:00,8714.89,163.88,,,
2020-01-16 12:00:00+00:00,8669.0,161.9,,,
2020-01-16 15:00:00+00:00,8665.59,163.16,,,
2020-01-16 18:00:00+00:00,8733.4,165.43,,,
2020-01-16 21:00:00+00:00,8714.76,163.93,,,
2020-01-17 00:00:00+00:00,8740.01,165.47,,,
2020-01-17 03:00:00+00:00,8888.64,169.88,,,
2020-01-17 06:00:00+00:00,8917.51,171.33,,,
2020-01-17 09:00:00+00:00,8891.75,169.71,,,
2020-01-17 12:00:00+00:00,8772.94,166.25,,,
2020-01-17 15:00:00+00:00,8874.38,169.93,,,
2020-01-17 18:00:00+00:00,8868.02,168.86,,,
2020-01-17 21:00:00+00:00,8899.42,169.59,,,
2020-01-18 00:00:00+00:00,8915.32,171.1,,,
2020-01-18 03:00:00+00:00,8841.41,168.12,,,
2020-01-18 06:00:00+00:00,8859.24,168.46,,,
2020-01-18 09:00:00+00:00,8865.74,168.73,,,
2020-01-18 12:00:00+00:00,8910.83,177.23,,,
2020-01-18 15:00:00+00:00,8896.01,174.8,,,
2020-01-18 18:00:00+00:00,8898.01,175.27,,,
2020-01-18 21:00:00+00:00,8909.32,174.06,,,
2020-01-19 00:00:00+00:00,9152.55,176.24,,,
2020-01-19 03:00:00+00:00,9118.15,175.81,,,
2020-01-19 06:00:00+00:00,9087.96,176.1,,,
2020-01-19 09:00:00+00:00,8665.62,166.37,,,
2020-01-19 12:00:00+00:00,8613.67,164.35,,,
2020-01-19 15:00:00+00:00,8645.85,165.04,,,
2020-01-19 18:00:00+00:00,8643.7,164.39,,,
2020-01-19 21:00:00+00:00,8697.53,166.75,,,
2020-01-20 00:00:00+00:00,8642.1,165.15,,,
2020-01-20 03:00:00+00:00,8661.86,165.49,,,
2020-01-20 06:00:00+00:00,8626.38,165.13,,,
2020-01-20 09:00:00+00:00,8605.09,162.56,,,
2020-01-20 12:00:00+00:00,8650.36,165.95,,,
2020-01-20 15:00:00+00:00,8627.51,165.99,,,
2020-01-20 18:00:00+00:00,8659.98,167.01,,,
2020-01-20 21:00:00+00:00,8628.89,166.68,,,
2020-01-21 00:00:00+00:00,8651.75,167.07,,,
2020-01-21 03:00:00+00:00,8643.01,166.77,,,
2020-01-21 06:00:00+00:00,8639.02,166.8,,,
2020-01-21 09:00:00+00:00,8639.73,167.63,,,
2020-01-21 12:00:00+00:00,8643.81,168.07,,,
2020-01-21 15:00:00+00:00,8637.82,167.45,,,
2020-01-21 18:00:00+00:00,8705.79,167.99,,,
2020-01-21 21:00:00+00:00,8722.03,169.19,,,
2020-01-22 00:00:00+00:00,8695.89,168.27,,,
2020-01-22 03:00:00+00:00,8700.01,168.66,,,
2020-01-22 06:00:00+00:00,8653.71,168.03,,,
2020-01-22 09:00:00+00:00,8637.79,167.57,,,
2020-01-22 12:00:00+00:00,8629.17,166.41,,,
2020-01-22 15:00:00+00:00,8664.43,167.77,,,
2020-01-22 18:00:00+00:00,8644.84,167.81,,,
2020-01-22 21:00:00+00:00,8660.38,167.68,,,
2020-01-23 00:00:00+00:00,8573.98,165.19,,,
2020-01-23 03:00:00+00:00,8523.86,163.31,,,
2020-01-23 06:00:00+00:00,8480.0,163.35,,,
2020-01-23 09:00:00+00:00,8391.87,162.09,,,
2020-01-23 12:00:00+00:00,8328.63,161.6,,,
2020-01-23 15:00:00+00:00,8296.69,160.99,,,
2020-01-23 18:00:00+00:00,8352.5,160.64,,,
2020-01-23 21:00:00+00:00,8385.22,162.4,,,
2020-01-24 00:00:00+00:00,8288.71,158.39,,,
2020-01-24 03:00:00+00:00,8303.89,159.18,,,
2020-01-24 06:00:00+00:00,8308.39,158.45,,,
2020-01-24 09:00:00+00:00,8384.74,160.12,,,
2020-01-24 12:00:00+00:00,8451.01,161.76,,,
2020-01-24 15:00:00+00:00,8463.14,160.89,,,
2020-01-24 18:00:00+00:00,8473.65,163.13,,,
2020-01-24 21:00:00+00:00,8427.26,162.3,,,
2020-01-25 00:00:00+00:00,8305.89,158.97,,,
2020-01-25 03:00:00+00:00,8308.67,159.32,,,
2020-01-25 06:00:00+00:00,8347.36,160.81,,,
2020-01-25 09:00:00+00:00,8296.92,158.96,,,
2020-01-25 12:00:00+00:00,8300.29,159.67,,,
2020-01-25 15:00:00+00:00,8320.1,160.14,,,
2020-01-25 18:00:00+00:00,8349.87,160.86,,,
2020-01-25 21:00:00+00:00,8326.81,160.12,,,
2020-01-26 00:00:00+00:00,8300.22,159.19,,,
2020-01-26 03:00:00+00:00,8354.37,160.48,,,
2020-01-26 06:00:00+00:00,8392.34,161.92,,,
2020-01-26 09:00:00+00:00,8457.27,162.78,,,
2020-01-26 12:00:00+00:00,8437.36,163.02,,,
2020-01-26 15:00:00+00:00,8557.82,166.09,,,
2020-01-26 18:00:00+00:00,8555.01,166.31,,,
2020-01-26 21:00:00+00:00,8595.0,167.35,,,
2020-01-27 00:00:00+00:00,8631.24,167.18,,,
2020-01-27 03:00:00+00:00,8631.51,166.75,,,
2020-01-27 06:00:00+00:00,8581.91,165.34,,,
2020-01-27 09:00:00+00:00,8709.41,167.93,,,
2020-01-27 12:00:00+00:00,8739.1,169.64,,,
2020-01-27 15:00:00+00:00,8747.2,169.37,,,
2020-01-27 18:00:00+00:00,8967.88,171.57,,,
2020-01-27 21:00:00+00:00,8895.96,169.77,,,
2020-01-28 00:00:00+00:00,9106.38,172.98,,,
2020-01-28 03:00:00+00:00,9045.01,171.93,,,
2020-01-28 06:00:00+00:00,8981.18,170.93,,,
2020-01-28 09:00:00+00:00,9063.5,171.54,,,
2020-01-28 12:00:00+00:00,9024.56,171.9,,,
2020-01-28 15:00:00+00:00,8969.34,170.74,,,
2020-01-28 18:00:00+00:00,9048.07,172.11,,,
2020-01-28 21:00:00+00:00,9394.5,175.99,,,
2020-01-29 00:00:00+00:00,9323.0,175.83,,,
2020-01-29 03:00:00+00:00,9354.31,176.75,,,
2020-01-29 06:00:00+00:00,9374.92,178.02,,,
2020-01-29 09:00:00+00:00,9287.9,175.81,,,
2020-01-29 12:00:00+00:00,9320.26,176.24,,,
2020-01-29 15:00:00+00:00,9330.02,175.75,,,
2020-01-29 18:00:00+00:00,9370.42,176.23,,,
2020-01-29 21:00:00+00:00,9288.44,173.45,,,
2020-01-30 00:00:00+00:00,9234.87,171.92,,,
2020-01-30 03:00:00+00:00,9292.38,173.43,,,
2020-01-30 06:00:00+00:00,9342.85,175.39,,,
2020-01-30 09:00:00+00:00,9325.0,174.87,,,
2020-01-30 12:00:00+00:00,9336.54,175.43,,,
2020-01-30 15:00:00+00:00,9343.49,177.16,,,
2020-01-30 18:00:00+00:00,9564.31,184.4,,,
2020-01-30 21:00:00+00:00,9503.08,184.55,,,
2020-01-31 00:00:00+00:00,9431.9,182.87,,,
2020-01-31 03:00:00+00:00,9328.01,180.94,,,
2020-01-31 06:00:00+00:00,9358.71,182.42,,,
2020-01-31 09:00:00+00:00,9308.45,180.44,,,
2020-01-31 12:00:00+00:00,9243.97,177.58,,,
2020-01-31 15:00:00+00:00,9262.0,178.0,,,
2020-01-31 18:00:00+00:00,9304.18,180.31,,,
2020-01-31 21:00:00+00:00,9334.98,179.74,,,
2020-02-01 00:00:00+00:00,9431.5,183.61,,,
2020-02-01 03:00:00+00:00,9377.26,181.47,,,
2020-02-01 06:00:00+00:00,9375.02,181.08,,,
2020-02-01 09:00:00+00:00,9340.64,180.49,,,
2020-02-01 12:00:00+00:00,9336.98,181.37,,,
2020-02-01 15:00:00+00:00,9371.11,182.89,,,
2020-02-01 18:00:00+00:00,9366.7,183.08,,,
2020-02-01 21:00:00+00:00,9380.18,183.5,,,
2020-02-02 00:00:00+00:00,9256.48,180.5,,,
2020-02-02 03:00:00+00:00,9300.14,181.59,,,
2020-02-02 06:00:00+00:00,9355.85,186.96,,,
2020-02-02 09:00:00+00:00,9421.87,191.65,,,
2020-02-02 12:00:00+00:00,9444.14,191.42,,,
2020-02-02 15:00:00+00:00,9431.08,191.32,,,
2020-02-02 18:00:00+00:00,9434.77,192.27,,,
2020-02-02 21:00:00+00:00,9323.5,188.29,,,
2020-02-03 00:00:00+00:00,9364.89,190.0,,,
2020-02-03 03:00:00+00:00,9392.62,191.07,,,
2020-02-03 06:00:00+00:00,9349.57,189.76,,,
2020-02-03 09:00:00+00:00,9327.04,189.4,,,
2020-02-03 12:00:00+00:00,9331.03,189.2,,,
2020-02-03 15:00:00+00:00,9278.01,188.5,,,
2020-02-03 18:00:00+00:00,9307.49,190.24,,,
2020-02-03 21:00:00+00:00,9280.49,189.42,,,
2020-02-04 00:00:00+00:00,9283.04,189.68,,,
2020-02-04 03:00:00+00:00,9268.56,187.72,,,
2020-02-04 06:00:00+00:00,9218.77,186.59,,,
2020-02-04 09:00:00+00:00,9164.42,186.52,,,
2020-02-04 12:00:00+00:00,9138.13,186.38,,,
2020-02-04 15:00:00+00:00,9201.08,188.66,,,
2020-02-04 18:00:00+00:00,9169.99,187.66,,,
2020-02-04 21:00:00+00:00,9164.33,188.24,,,
2020-02-05 00:00:00+00:00,9192.18,188.81,,,
2020-02-05 03:00:00+00:00,9246.02,190.69,,,
2020-02-05 06:00:00+00:00,9230.0,190.87,,,
2020-02-05 09:00:00+00:00,9403.11,197.22,,,
2020-02-05 12:00:00+00:00,9439.12,197.39,,,
2020-02-05 15:00:00+00:00,9565.54,201.16,,,
2020-02-05 18:00:00+00:00,9678.61,203.58,,,
2020-02-05 21:00:00+00:00,9613.82,204.0,,,
2020-02-06 00:00:00+00:00,9568.02,203.02,,,
2020-02-06 03:00:00+00:00,9633.27,206.79,,,
2020-02-06 06:00:00+00:00,9622.62,209.24,,,
2020-02-06 09:00:00+00:00,9686.75,210.23,,,
2020-02-06 12:00:00+00:00,9817.18,213.88,,,
2020-02-06 15:00:00+00:00,9761.0,212.85,,,
2020-02-06 18:00:00+00:00,9769.66,213.3,,,
2020-02-06 21:00:00+00:00,9763.01,212.95,,,
2020-02-07 00:00:00+00:00,9782.28,218.73,,,
2020-02-07 03:00:00+00:00,9742.9,217.37,,,
2020-02-07 06:00:00+00:00,9752.92,217.51,,,
2020-02-07 09:00:00+00:00,9794.08,220.32,,,
2020-02-07 12:00:00+00:00,9808.01,222.12,,,
2020-02-07 15:00:00+00:00,9766.17,220.55,,,
2020-02-07 18:00:00+00:00,9729.02,218.72,,,
2020-02-07 21:00:00+00:00,9808.05,223.22,,,
2020-02-08 00:00:00+00:00,9717.74,216.53,,,
2020-02-08 03:00:00+00:00,9755.67,220.37,,,
2020-02-08 06:00:00+00:00,9801.1,225.06,,,
2020-02-08 09:00:00+00:00,9815.0,226.44,,,
2020-02-08 12:00:00+00:00,9854.06,227.0,,,
2020-02-08 15:00:00+00:00,9872.36,224.15,,,
2020-02-08 18:00:00+00:00,9864.73,223.67,,,
2020-02-08 21:00:00+00:00,9905.64,223.37,,,
2020-02-09 00:00:00+00:00,9975.46,226.93,,,
2020-02-09 03:00:00+00:00,10111.0,228.7,,,
2020-02-09 06:00:00+00:00,10109.59,228.92,,,
2020-02-09 09:00:00+00:00,10104.15,228.16,,,
2020-02-09 12:00:00+00:00,10092.65,226.33,,,
2020-02-09 15:00:00+00:00,10099.98,226.77,,,
2020-02-09 18:00:00+00:00,10058.78,224.64,,,
2020-02-09 21:00:00+00:00,10168.35,228.8,,,
2020-02-10 00:00:00+00:00,10117.63,226.68,,,
2020-02-10 03:00:00+00:00,9831.73,220.62,,,
2020-02-10 06:00:00+00:00,9907.96,221.32,,,
2020-02-10 09:00:00+00:00,9807.0,218.32,,,
2020-02-10 12:00:00+00:00,9878.28,223.31,,,
2020-02-10 15:00:00+00:00,9841.61,222.91,,,
2020-02-10 18:00:00+00:00,9846.82,222.78,,,
2020-02-10 21:00:00+00:00,9851.78,222.85,,,
2020-02-11 00:00:00+00:00,9753.28,219.09,,,
2020-02-11 03:00:00+00:00,9752.67,219.17,,,
2020-02-11 06:00:00+00:00,9783.44,220.42,,,
2020-02-11 09:00:00+00:00,9803.44,222.87,,,
2020-02-11 12:00:00+00:00,9857.26,222.5,,,
2020-02-11 15:00:00+00:00,10303.23,236.95,,,
2020-02-11 18:00:00+00:00,10269.29,238.84,,,
2020-02-11 21:00:00+00:00,10270.01,237.98,,,
2020-02-12 00:00:00+00:00,10297.61,245.39,,,
2020-02-12 03:00:00+00:00,10361.48,247.7,,,
2020-02-12 06:00:00+00:00,10302.69,252.82,,,
2020-02-12 09:00:00+00:00,10364.49,256.49,,,
2020-02-12 12:00:00+00:00,10375.74,256.84,,,
2020-02-12 15:00:00+00:00,10371.6,265.18,,,
2020-02-12 18:00:00+00:00,10395.6,274.35,,,
2020-02-12 21:00:00+00:00,10351.13,266.49,,,
2020-02-13 00:00:00+00:00,10428.06,273.01,,,
2020-02-13 03:00:00+00:00,10450.0,272.81,,,
2020-02-13 06:00:00+00:00,10266.98,262.05,,,
2020-02-13 09:00:00+00:00,10152.24,262.46,,,
2020-02-13 12:00:00+00:00,10255.86,270.0,,,
2020-02-13 15:00:00+00:00,10190.72,267.26,,,
2020-02-13 18:00:00+00:00,10223.2,266.13,,,
2020-02-13 21:00:00+00:00,10236.49,268.42,,,
2020-02-14 00:00:00+00:00,10265.44,268.12,,,
2020-02-14 03:00:00+00:00,10158.66,264.02,,,
2020-02-14 06:00:00+00:00,10144.59,265.46,,,
2020-02-14 09:00:00+00:00,10265.14,270.86,,,
2020-02-14 12:00:00+00:00,10236.21,272.08,,,
2020-02-14 15:00:00+00:00,10293.09,279.48,,,
2020-02-14 18:00:00+00:00,10371.56,283.24,,,
2020-02-14 21:00:00+00:00,10371.33,286.27,,,
2020-02-15 00:00:00+00:00,10251.93,280.85,,,
2020-02-15 03:00:00+00:00,10232.4,278.7,,,
2020-02-15 06:00:00+00:00,10258.03,282.66,,,
2020-02-15 09:00:00+00:00,10233.26,281.77,,,
2020-02-15 12:00:00+00:00,10238.79,281.79,,,
2020-02-15 15:00:00+00:00,9835.29,262.52,,,
2020-02-15 18:00:00+00:00,9892.01,267.03,,,
2020-02-15 21:00:00+00:00,9911.22,264.92,,,
2020-02-16 00:00:00+00:00,10040.64,273.53,,,
2020-02-16 03:00:00+00:00,9955.13,270.96,,,
2020-02-16 06:00:00+00:00,9993.9,271.04,,,
2020-02-16 09:00:00+00:00,9924.01,266.16,,,
2020-02-16 12:00:00+00:00,9902.51,262.59,,,
2020-02-16 15:00:00+00:00,9760.65,250.64,,,
2020-02-16 18:00:00+00:00,9780.0,252.81,,,
2020-02-16 21:00:00+00:00,9921.0,258.5,,,
2020-02-17 00:00:00+00:00,9848.01,252.62,,,
2020-02-17 03:00:00+00:00,9774.14,249.88,,,
2020-02-17 06:00:00+00:00,9813.33,252.2,,,
2020-02-17 09:00:00+00:00,9632.65,248.61,,,
2020-02-17 12:00:00+00:00,9603.58,252.52,,,
2020-02-17 15:00:00+00:00,9651.73,259.24,,,
2020-02-17 18:00:00+00:00,9634.02,258.57,,,
2020-02-17 21:00:00+00:00,9700.0,268.03,,,
2020-02-18 00:00:00+00:00,9720.01,268.24,,,
2020-02-18 03:00:00+00:00,9797.19,269.08,,,
2020-02-18 06:00:00+00:00,9760.01,267.64,,,
2020-02-18 09:00:00+00:00,9723.0,268.02,,,
2020-02-18 12:00:00+00:00,9715.69,266.13,,,
2020-02-18 15:00:00+00:00,9973.9,281.47,,,
2020-02-18 18:00:00+00:00,10179.0,284.62,,,
2020-02-18 21:00:00+00:00,10188.04,283.31,,,
2020-02-19 00:00:00+00:00,10175.0,281.93,,,
2020-02-19 03:00:00+00:00,10139.63,280.99,,,
2020-02-19 06:00:00+00:00,10178.32,283.33,,,
2020-02-19 09:00:00+00:00,10236.41,283.62,,,
2020-02-19 12:00:00+00:00,10137.24,279.57,,,
2020-02-19 15:00:00+00:00,10187.77,281.0,,,
2020-02-19 18:00:00+00:00,10166.92,275.37,,,
2020-02-19 21:00:00+00:00,9600.08,258.66,,,
2020-02-20 00:00:00+00:00,9582.14,261.29,,,
2020-02-20 03:00:00+00:00,9564.27,259.23,,,
2020-02-20 06:00:00+00:00,9582.25,256.79,,,
2020-02-20 09:00:00+00:00,9568.37,253.38,,,
2020-02-20 12:00:00+00:00,9605.02,257.54,,,
2020-02-20 15:00:00+00:00,9508.08,253.07,,,
2020-02-20 18:00:00+00:00,9587.99,256.99,,,
2020-02-20 21:00:00+00:00,9610.05,257.4,,,
2020-02-21 00:00:00+00:00,9658.15,259.43,,,
2020-02-21 03:00:00+00:00,9692.7,261.53,,,
2020-02-21 06:00:00+00:00,9649.33,258.96,,,
2020-02-21 09:00:00+00:00,9708.43,262.16,,,
2020-02-21 12:00:00+00:00,9688.98,262.9,,,
2020-02-21 15:00:00+00:00,9724.01,266.13,,,
2020-02-21 18:00:00+00:00,9713.84,264.37,,,
2020-02-21 21:00:00+00:00,9695.66,265.8,,,
2020-02-22 00:00:00+00:00,9661.99,262.7,,,
2020-02-22 03:00:00+00:00,9629.23,260.88,,,
2020-02-22 06:00:00+00:00,9648.42,260.45,,,
2020-02-22 09:00:00+00:00,9654.0,262.43,,,
2020-02-22 12:00:00+00:00,9662.24,262.27,,,
2020-02-22 15:00:00+00:00,9668.78,262.58,,,
2020-02-22 18:00:00+00:00,9700.01,262.03,,,
2020-02-22 21:00:00+00:00,9668.23,262.08,,,
2020-02-23 00:00:00+00:00,9700.46,263.69,,,
2020-02-23 03:00:00+00:00,9900.01,269.58,,,
2020-02-23 06:00:00+00:00,9908.76,271.79,,,
2020-02-23 09:00:00+00:00,9859.46,269.18,,,
2020-02-23 12:00:00+00:00,9926.34,273.09,,,
2020-02-23 15:00:00+00:00,9900.72,271.32,,,
2020-02-23 18:00:00+00:00,9890.09,270.73,,,
2020-02-23 21:00:00+00:00,9965.01,275.48,,,
2020-02-24 00:00:00+00:00,9756.19,268.47,,,
2020-02-24 03:00:00+00:00,9772.63,268.93,,,
2020-02-24 06:00:00+00:00,9764.72,267.97,,,
2020-02-24 09:00:00+00:00,9820.01,272.18,,,
2020-02-24 12:00:00+00:00,9738.02,268.65,,,
2020-02-24 15:00:00+00:00,9600.17,264.22,,,
2020-02-24 18:00:00+00:00,9592.42,261.56,,,
2020-02-24 21:00:00+00:00,9660.0,265.31,,,
2020-02-25 00:00:00+00:00,9610.28,263.25,,,
2020-02-25 03:00:00+00:00,9554.77,259.74,,,
2020-02-25 06:00:00+00:00,9553.59,258.31,,,
2020-02-25 09:00:00+00:00,9630.77,262.6,,,
2020-02-25 12:00:00+00:00,9398.39,253.44,,,
2020-02-25 15:00:00+00:00,9325.01,248.84,,,
2020-02-25 18:00:00+00:00,9316.13,248.37,,,
2020-02-25 21:00:00+00:00,9305.0,246.5,,,
2020-02-26 00:00:00+00:00,9195.0,239.48,,,
2020-02-26 03:00:00+00:00,9188.85,240.38,,,
2020-02-26 06:00:00+00:00,9181.35,237.98,,,
2020-02-26 09:00:00+00:00,9142.79,235.07,,,
2020-02-26 12:00:00+00:00,9027.97,231.05,,,
2020-02-26 15:00:00+00:00,8716.6,222.14,,,
2020-02-26 18:00:00+00:00,8795.22,227.91,,,
2020-02-26 21:00:00+00:00,8778.3,223.5,,,
2020-02-27 00:00:00+00:00,8691.61,216.98,,,
2020-02-27 03:00:00+00:00,8760.58,221.3,,,
2020-02-27 06:00:00+00:00,8788.17,227.9,,,
2020-02-27 09:00:00+00:00,8803.12,226.76,,,
2020-02-27 12:00:00+00:00,8859.3,230.16,,,
2020-02-27 15:00:00+00:00,8918.4,235.97,,,
2020-02-27 18:00:00+00:00,8883.83,232.62,,,
2020-02-27 21:00:00+00:00,8812.49,227.63,,,
2020-02-28 00:00:00+00:00,8874.08,232.16,,,
2020-02-28 03:00:00+00:00,8786.54,227.32,,,
2020-02-28 06:00:00+00:00,8707.12,223.65,,,
2020-02-28 09:00:00+00:00,8573.69,220.47,,,
2020-02-28 12:00:00+00:00,8660.0,224.19,,,
2020-02-28 15:00:00+00:00,8569.62,222.85,,,
2020-02-28 18:00:00+00:00,8614.3,223.64,,,
2020-02-28 21:00:00+00:00,8708.89,227.37,,,
2020-02-29 00:00:00+00:00,8721.98,229.23,,,
2020-02-29 03:00:00+00:00,8779.68,232.13,,,
2020-02-29 06:00:00+00:00,8762.07,228.78,,,
2020-02-29 09:00:00+00:00,8708.54,226.5,,,
2020-02-29 12:00:00+00:00,8633.0,223.35,,,
2020-02-29 15:00:00+00:00,8665.0,225.53,,,
2020-02-29 18:00:00+00:00,8658.03,224.63,,,
2020-02-29 21:00:00+00:00,8525.07,217.31,,,
2020-03-01 00:00:00+00:00,8628.09,223.24,,,
